,Name,Season,Position,Rookie Season Fantasy Points,Ffpts_Gp,Team,Games_Played,Pass_Comp,Pass_Att,Pass_Yd,Pass_Td,Pass_Int,Rush_Att,Rush_Yd,Rush_Td,Rec_Target,Rec_Reception,Rec_Yd,Rec_Td,Fgm,Fga,Epm,Epa,Tackle,Assist,Sack,Pd,Int,Ff,Fr,Draft_Pick,Height_Combine,Weight_Combine,Wonderlic,Forty_Yard,Bench_Press,Vertical_Leap,Broad_Jump,Shuttle,Three_Cone,Pass Att_Sum,Pass Comp_Sum,Pass Conv_Sum,Pass Int_Sum,Pass Td_Sum,Pass Yard_Sum,Qb Hurry_Sum,Rec_Sum,Rec Td_Sum,Rec Yards_Sum,Rush Att_Sum,Rush Td_Sum,Rush Yard_Sum,Fumble_Sum,Fumble Lost_Sum,Kickoff Ret_Sum,Kickoff Ret Td_Sum,Kickoff Ret Yard_Sum,Kickoff Touchback_Sum,Punt Ret_Sum,Punt Ret Td_Sum,Punt Ret Yard_Sum,Off 2Xp Att_Sum,Off 2Xp Made_Sum,Points_Sum,Tackle Assist_Sum,Tackle For Loss_Sum,Tackle For Loss Yard_Sum,Tackle Solo_Sum,Pass Broken Up_Sum,Sack_Sum,Sack Yard_Sum,Int Ret_Sum,Int Ret Td_Sum,Int Ret Yard_Sum,Misc Ret_Sum,Misc Ret Td_Sum,Misc Ret Yard_Sum,Kick/Punt Blocked_Sum,Fumble Forced_Sum,Fum Ret_Sum,Fum Ret Td_Sum,Fum Ret Yard_Sum,Def 2Xp Att_Sum,Def 2Xp Made_Sum,Safety_Sum,Field Goal Att_Sum,Field Goal Made_Sum,Off Xp Kick Att_Sum,Off Xp Kick Made_Sum,Punt_Sum,Punt Yard_Sum,Kickoff_Sum,Kickoff Yard_Sum,Kickoff Onside_Sum,Kickoff Out-Of-Bounds_Sum,Pass Att_Mean,Pass Comp_Mean,Pass Conv_Mean,Pass Int_Mean,Pass Td_Mean,Pass Yard_Mean,Qb Hurry_Mean,Rec_Mean,Rec Td_Mean,Rec Yards_Mean,Rush Att_Mean,Rush Td_Mean,Rush Yard_Mean,Fumble_Mean,Fumble Lost_Mean,Kickoff Ret_Mean,Kickoff Ret Td_Mean,Kickoff Ret Yard_Mean,Kickoff Touchback_Mean,Punt Ret_Mean,Punt Ret Td_Mean,Punt Ret Yard_Mean,Off 2Xp Att_Mean,Off 2Xp Made_Mean,Points_Mean,Tackle Assist_Mean,Tackle For Loss_Mean,Tackle For Loss Yard_Mean,Tackle Solo_Mean,Pass Broken Up_Mean,Sack_Mean,Sack Yard_Mean,Int Ret_Mean,Int Ret Td_Mean,Int Ret Yard_Mean,Misc Ret_Mean,Misc Ret Td_Mean,Misc Ret Yard_Mean,Kick/Punt Blocked_Mean,Fumble Forced_Mean,Fum Ret_Mean,Fum Ret Td_Mean,Fum Ret Yard_Mean,Def 2Xp Att_Mean,Def 2Xp Made_Mean,Safety_Mean,Field Goal Att_Mean,Field Goal Made_Mean,Off Xp Kick Att_Mean,Off Xp Kick Made_Mean,Punt_Mean,Punt Yard_Mean,Kickoff_Mean,Kickoff Yard_Mean,Kickoff Onside_Mean,Kickoff Out-Of-Bounds_Mean,Class,College,Conference,Subn,Height_Ncaa,Weight_Ncaa,Home Country,Home State,Home Town,Last School
1157,Taiwan Jones,2011,Running Back,9.8,1,OAK,10,,,,,,16,73,0,3,2,25,0,,,,,,,,,,,,125,72,194,,4.53,13,,,,,,,,,,,,2,1,92,12,,145,,,4,,85,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,92,12,,145,,,4,,85,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,easternwashington,Big Sky,FCS,,,,,,
1158,Maurice Jonesdrew,2006,Running Back,227.7,14.2,JAC,16,,,,,,166,941,13,57,46,436,2,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ucla,,,,,,,,
1159,Cameron Jordan,2011,Defensive Lineman,35.5,2.2,NO,16,,,,,,,,,,,,,,,,,18,13,1,5,0,0,1,24,76,287,,4.74,25,31,117,4.37,7.07,,,,,,,1,,,,,,,,,,,,,,,,,,6,28,12.5,47,33,4,5.5,32,,,,,,,,3,1,1,21,,,,,,,,,,,,,,,,,,,,0.083333333,,,,,,,,,,,,,,,,,,0.5,2.333333333,1.041666667,3.916666667,2.75,0.333333333,0.458333333,2.666666667,,,,,,,,0.25,0.083333333,0.083333333,1.75,,,,,,,,,,,,,,SR,california,Pac-12 Conference,FBS,76,283,US,AZ,Chandler,Chandler HS
1160,Dion Jordan,2013,Defensive Lineman,32.5,2.2,MIA,15,,,,,,,,,,,,,,,,,19,7,2,2,0,0,0,3,78,248,,4.6,,32.5,122,4.35,7.02,,,,,,,1,,,,,,,,,,,,,,,,1,2,4,18,10.5,40,26,1,5,23,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,0.083333333,,,,,,,,,,,,,,,,0.083333333,0.166666667,0.333333333,1.5,0.875,3.333333333,2.166666667,0.083333333,0.416666667,1.916666667,,,,,,,,0.25,,,,,,,,,,,,,,,,,SR,oregon,Pac-12 Conference,FBS,79,243,US,AZ,Chandler,Chandler HS
1161,John Joseph,2006,Defensive Back,77,4.8,CIN,16,,,,,,,,,,,,,,,,,46,12,0,20,0,1,1,24,71,193,,4.31,15,37,123,4.27,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,southcarolina,,,,,,,,
1162,Linval Joseph,2010,Defensive Lineman,7,1.2,NYG,6,,,,,,,,,,,,,,,,,6,2,0,0,0,0,0,46,77,328,,5.09,39,30,100,4.71,8.12,,,,,,,14,,,,1,1,1,,,,,,,,,,,,6,38,13,39,22,1,3,17,,,,1,,11,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.071428571,0.071428571,0.071428571,,,,,,,,,,,,0.428571429,2.714285714,0.928571429,2.785714286,1.571428571,0.071428571,0.214285714,1.214285714,,,,0.071428571,,0.785714286,0.071428571,,,,,,,,,,,,,,,,,,JR,eastcarolina,Conference USA,FBS,78,322,US,FL,Gainesville,Santa Fe
1163,Kyle Juszczyk,2013,Running Back,0,0,BAL,1,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,harvard,,,,,,,,
1164,Colin Kaepernick,2011,Quarterback,1.6,0.8,SF,2,3,5,35,0,0,2,-2,0,,,,,,,,,,,,,,,,36,77,233,,4.53,,32.5,115,4.18,6.85,359,233,,8,21,3022,,,,,175,20,1203,7,4,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.64285714,16.64285714,,0.571428571,1.5,215.8571429,,,,,12.5,1.428571429,85.92857143,0.5,0.285714286,,,,,,,,,,8.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,nevada,Mountain West Conference,FBS,78,225,US,CA,Turlock,Pitman HS
1165,Michael Kafka,2011,Quarterback,5.4,1.1,PHI,5,11,16,107,0,2,3,0,0,,,,,,,,,,,,,,,,122,75,225,,4.93,,32,110,4.37,6.96,492,319,1,12,16,3430,,1,1,24,150,8,299,6,6,,,,,,,,1,,54,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.84615385,24.53846154,0.076923077,0.923076923,1.230769231,263.8461538,,0.076923077,0.076923077,1.846153846,11.53846154,0.615384615,23,0.461538462,0.461538462,,,,,,,,0.076923077,,4.153846154,,,,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,northwestern,Big Ten Conference,FBS,75,220,US,IL,Chicago,St. Rita
1166,Deji Karim,2010,Running Back,17,1.5,JAC,11,,,,,,35,160,0,7,3,10,0,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,2,,16,16,,67,,,2,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,16,16,,67,,,2,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,southernillinois,MVFC,FCS,,,,,,
1167,Nick Kasa,2013,Tight End,6.9,1.7,OAK,4,,,,,,,,,5,1,9,1,,,,,,,,,,,,172,78,269,,4.71,22,31.5,113,,,,,,,,,,25,3,391,,,,1,1,,,,,,,,,,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,0.375,48.875,,,,0.125,0.125,,,,,,,,,,2.25,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,colorado,Pac-12 Conference,FBS,78,260,US,CO,Thornton,Legacy
1168,Frank Kearse,2011,Defensive Lineman,10.5,1.8,CAR,6,,,,,,,,,,,,,,,,,6,3,0.5,1,0,0,0,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alabamaam,,,,,,,,
1169,Jermaine Kearse,2013,Wide Receiver,58.6,4.2,SEA,14,,,,,,0,0,0,38,22,346,4,,,,,,,,,,,,,73,209,,4.5,14,34,119,4.12,7.03,,,,,,,,47,7,699,2,1,13,,,,,,,,,,,,48,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.615384615,0.538461538,53.76923077,0.153846154,0.076923077,1,,,,,,,,,,,,3.692307692,,,,0.153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,washington,Pac-12 Conference,FBS,74,208,US,WA,Lakewood,Lakes
1170,Case Keenum,2013,Quarterback,137.2,17.2,HOU,8,137,253,1760,9,6,14,72,1,,,,,,,,,,,,,,,,,73,208,,4.72,,32.5,103,,,603,428,1,5,48,5631,,,,,57,3,35,2,2,,,,,,,,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.07142857,30.57142857,0.071428571,0.357142857,3.428571429,402.2142857,,,,,4.071428571,0.214285714,2.5,0.142857143,0.142857143,,,,,,,,0.071428571,,1.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,houston,American Athletic Conference,FBS,74,210,US,TX,Abilene,
1171,Stanford Keglar,2008,Linebacker,11,0.8,TEN,13,,,,,,,,,,,,,,,,,10,2,0,0,0,0,0,134,74,239,,4.58,29,34,126,3.98,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.384615385,0.307692308,0.230769231,3,0.230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,purdue,Big Ten Conference,FBS,74,247,US,IN,Indianapolis,Pike
1172,Bryan Kehl,2008,Linebacker,40,2.5,NYG,16,,,,,,,,,,,,,,,,,25,10,1,1,1,0,0,123,74,242,,4.67,26,34,119,4.23,6.88,,,,,,,1,,,,,,,,,,,,,,,,,,6,39,11.5,49,52,4,3.5,27,3,1,75,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.076923077,,,,,,,,,,,,,,,,,,0.461538462,3,0.884615385,3.769230769,4,0.307692308,0.269230769,2.076923077,0.230769231,0.076923077,5.769230769,,,,,0.076923077,,,,,,,,,,,,,,,,,SR,brighamyoung,Independent,FBS,75,231,US,UT,Salt Lake City,Brighton HS
1173,Freddy Keiaho,2006,Linebacker,25,1.8,IND,14,,,,,,,,,,,,,,,,,16,6,0,0,0,2,0,,71,224,,4.65,15,36,,4.12,7.02,,,,,,,,,,,,,,1,1,,,,,1,1,34,,,6,45,11.5,48,68,4,1,17,1,,15,,,,1,,2,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090909091,0.090909091,,,,,0.090909091,0.090909091,3.090909091,,,0.545454545,4.090909091,1.045454545,4.363636364,6.181818182,0.363636364,0.090909091,1.545454545,0.090909091,,1.363636364,,,,0.090909091,,0.181818182,,3.636363636,,,,,,,,,,,,,,SR,sandiegostate,Mountain West Conference,FBS,,,,,,
1174,Thomas Keiser,2011,Defensive Lineman,34.5,4.3,CAR,8,,,,,,,,,,,,,,,,,12,1,4,1,1,0,0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,15,9.5,41,23,2,5.5,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666667,,,,,,,,,,,,,,,,,,,1.25,0.791666667,3.416666667,1.916666667,0.166666667,0.458333333,2.666666667,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,SR,stanford,Pac-12 Conference,FBS,77,244,US,PA,Wexford,North Allegheny HS
1175,Dustin Keller,2008,Tight End,71.5,4.5,NYJ,16,,,,,,,,,78,48,535,3,,,,,,,,,,,,30,74,242,,4.53,26,38,131,4.14,6.88,,,,,,,,68,7,881,,1,,1,,1,,15,,,,,,,48,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.230769231,0.538461538,67.76923077,,0.076923077,,0.076923077,,0.076923077,,1.153846154,,,,,,,3.692307692,,,,0.230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,purdue,Big Ten Conference,FBS,76,240,US,IN,Lafayette,Jefferson
1176,Malcolm Kelly,2008,Wide Receiver,1.8,0.4,WAS,5,,,,,,0,0,0,11,3,18,0,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,49,9,821,,,,,,,,,,,,,,,54,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.083333333,0.75,68.41666667,,,,,,,,,,,,,,,4.5,,,,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,oklahoma,Big 12 Conference,FBS,76,217,US,TX,Longview,Longview HS
1177,Lance Kendricks,2011,Tight End,34.4,2.3,STL,15,,,,,,,,,58,28,352,0,,,,,,,,,,,,47,75,243,,4.65,25,34.5,122,4.15,6.94,,,,,,,,43,5,663,2,,-10,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.307692308,0.384615385,51,0.153846154,,-0.769230769,,,,,,,,,,,,2.307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,wisconsin,Big Ten Conference,FBS,76,241,US,WI,Milwaukee,
1178,Mychal Kendricks,2012,Linebacker,79.5,5.3,PHI,15,,,,,,,,,,,,,,,,,58,17,1,9,0,0,0,46,71,239,,4.44,24,39.5,127,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14,55,69,2,2.5,26,2,,62,,,,,,1,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.769230769,1.076923077,4.230769231,5.307692308,0.153846154,0.192307692,2,0.153846154,,4.769230769,,,,,,0.076923077,,2.538461538,,,,,,,,,,,,,,SR,california,Pac-12 Conference,FBS,72,240,US,CA,Fresno,Hoover HS
1179,Jordan Kent,2008,Wide Receiver,0,0,SEA,9,,,,,,0,0,0,7,0,0,0,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,44,4,491,1,,22,2,1,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.666666667,0.333333333,40.91666667,0.083333333,,1.833333333,0.166666667,0.083333333,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,oregon,Pac-12 Conference,FBS,,,,,,
1180,Shiloh Keo,2012,Defensive Back,18.5,1.9,HOU,10,,,,,,,,,,,,,,,,,10,5,0,1,1,0,0,144,71,219,,4.74,24,32.5,110,3.9,6.55,,,,,,,3,,,,1,,35,2,2,7,,144,,17,,74,,,,23,5.5,16,38,5,1,9,3,,62,,,,,2,1,,10,,,,,,,,,,,,,,,,,,,,0.230769231,,,,0.076923077,,2.692307692,0.153846154,0.153846154,0.538461538,,11.07692308,,1.307692308,,5.692307692,,,,1.769230769,0.423076923,1.230769231,2.923076923,0.384615385,0.076923077,0.692307692,0.230769231,,4.769230769,,,,,0.153846154,0.076923077,,0.769230769,,,,,,,,,,,,,,SR,idaho,Independent,FBS,71,216,US,WA,Everett,Archbishop Murphy High School
1181,Jeremy Kerley,2011,Wide Receiver,40.2,2.9,NYJ,14,,,,,,5,28,0,47,29,314,1,,,,,,,,,,,,153,70,189,,4.56,16,34.5,120,,,2,2,,,1,37,,56,10,575,18,2,97,2,,19,,527,,30,,388,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153846154,0.153846154,,,0.076923077,2.846153846,,4.307692308,0.769230769,44.23076923,1.384615385,0.153846154,7.461538462,0.153846154,,1.461538462,,40.53846154,,2.307692308,,29.84615385,,,5.538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,texaschristian,Big 12 Conference,FBS,70,192,US,TX,Hutto,Hutto High School
1182,Ryan Kerrigan,2011,Linebacker,111.5,7,WAS,16,,,,,,,,,,,,,,,,,41,23,8,4,1,4,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,111,50,1,12.5,73,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666666667,2.166666667,9.25,4.166666667,0.083333333,1.041666667,6.083333333,,,,,,,,0.416666667,,,,,,,,,,,,,,,,,SR,purdue,Big Ten Conference,FBS,76,263,US,IN,Muncie,Muncie Central
1183,William Kershaw,2008,Linebacker,5,5,MIA,1,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,,75,240,,4.63,21,37,111,4.2,6.96,,,,,,,1,,,,,,,,,,,,,,,,,,,42,5.5,12,34,,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,4.2,0.55,1.2,3.4,,0.1,0.2,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,SR,maryland,Atlantic Coast Conference,FBS,,,,,,
1184,Le Kevin,2007,Defensive Lineman,3,0.2,NE,13,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nebraska,,,,,,,,
1185,Sergio Kindle,2012,Linebacker,1,1,BAL,1,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,43,75,250,,4.65,25,36.5,118,4.53,7.26,,,,,,,9,,,,,,,,,,,,,,,,,,,18,15,76,39,2,6,48,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0.692307692,,,,,,,,,,,,,,,,,,,1.384615385,1.153846154,5.846153846,3,0.153846154,0.461538462,3.692307692,,,,,,,,0.153846154,,,,,,,,,,,,,,,,,SR,texas,Big 12 Conference,FBS,76,255,US,TX,Dallas,Woodrow Wilson
1187,Jeff King,2006,Tight End,6.1,0.5,CAR,12,,,,,,,,,4,1,1,1,,,,,,,,,,,,155,77,245,,4.83,21,32.5,109,4.13,6.99,,,,,,,,26,6,292,,,,,,,,,,,,,,,36,,,,5,,,,,,,1,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,2.166666667,0.5,24.33333333,,,,,,,,,,,,,,,3,,,,0.416666667,,,,,,,0.083333333,,0.333333333,0.083333333,,,,,,,,,,,,,,,,,,SR,virginiatech,Atlantic Coast Conference,FBS,,,,,,
1189,Justin King,2009,Defensive Back,38.5,2.6,STL,15,,,,,,,,,,,,,,,,,33,3,0,2,0,0,1,101,71,192,,4.31,14,34,127,4.31,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,36,15,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2.769230769,1.153846154,,,0.153846154,,0.461538462,,,,,,,,,,,,,,,,,,,,,,JR,pennstate,Big Ten Conference,FBS,72,186,US,PA,Pittsburgh,Gateway
1191,Dre Kirkpatrick,2013,Defensive Back,58.5,5.3,CIN,11,,,,,,,,,,,,,,,,,23,7,1,7,3,0,0,17,74,186,,4.5,,35,120,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4,7,24,9,,,,,,,1,55,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461538462,0.384615385,0.307692308,0.538461538,1.846153846,0.692307692,,,,,,,0.076923077,4.230769231,,0.153846154,,,,,,,,,,,,,,,,,JR,alabama,Southeastern Conference,FBS,75,192,US,AL,Gadsden,Gadsden City
1192,David Kirtman,2007,Running Back,0,0,SEA,4,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,163,73,233,,4.76,,29.5,106,4.32,7.18,,,,,,,,22,1,281,8,1,26,,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.444444444,0.111111111,31.22222222,0.888888889,0.111111111,2.888888889,,,,,,,,,,,,1.333333333,,,,0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,southerncalifornia,Pac-12 Conference,FBS,,,,,,
1193,Ishmaaily Kitchen,2012,Defensive Lineman,11.5,1.3,CLE,9,,,,,,,,,,,,,,,,,6,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2.5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.428571429,0.357142857,0.714285714,0.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,kentstate,Mid-American Conference,FBS,75,334,US,OH,Youngstown,Cardinal Mooney
1194,Mathias Kiwanuka,2006,Linebacker,84.5,5.3,NYG,16,,,,,,,,,,,,,,,,,44,9,4,4,2,2,0,32,78,266,,4.7,17,32,120,4.15,7.29,,,,,,,2,,,,,,,,,,,,,,,,,,,17,16.5,73,34,4,9.5,51,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.181818182,,,,,,,,,,,,,,,,,,,1.545454545,1.5,6.636363636,3.090909091,0.363636364,0.863636364,4.636363636,,,,,,,,0.090909091,,,,,,,,,,,,,,,,,SR,bostoncollege,Atlantic Coast Conference,FBS,,,,,,
1195,Aj Klein,2013,Linebacker,27.5,3.1,CAR,9,,,,,,,,,,,,,,,,,18,3,2,0,0,0,0,148,73,250,,4.66,20,,113,,,,,,,,,3,,,,,,,,,,,,,,,,,,6,58,3.5,7,59,2,1,5,1,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.230769231,,,,,,,,,,,,,,,,,,0.461538462,4.461538462,0.269230769,0.538461538,4.538461538,0.153846154,0.076923077,0.384615385,0.076923077,0.076923077,6.692307692,,,,,,,,,,,,,,,,,,,,,,SR,iowastate,Big 12 Conference,FBS,74,248,US,WI,Kimberly,Kimberly
1196,Joseph Klopfenstein,2006,Tight End,28.6,1.8,STL,16,,,,,,,,,34,20,226,1,,,,,,,,,,,,46,78,255,,4.63,27,36,112,4.24,7.4,,,,,,,,33,4,468,,,,1,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538461538,0.307692308,36,,,,0.076923077,,,,,,,,,,,1.846153846,,,,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,colorado,Pac-12 Conference,FBS,,,,,,
1197,Karl Klug,2011,Defensive Lineman,57,3.6,TEN,16,,,,,,,,,,,,,,,,,18,2,7,4,0,2,0,142,75,275,,4.79,22,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,28,13,67,29,3,5.5,47,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.384615385,,,,,,,,,,,,,,,,,,,2.153846154,1,5.153846154,2.230769231,0.230769231,0.423076923,3.615384615,,,,,,,,0.076923077,,,,,,,,,,,,,,,,,SR,iowa,Big Ten Conference,FBS,76,270,US,MN,Caledonia,Caledonia HS
1198,Terrance Knighton,2009,Defensive Lineman,49.5,3.1,JAC,16,,,,,,,,,,,,,,,,,34,11,1.5,1,0,1,0,72,75,321,,5.21,,28,103,4.78,7.9,,,,,,,1,,,,,,,,,,,,,,,,,,,19,7.5,19,35,5,1,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,0.083333333,,,,,,,,,,,,,,,,,,,1.583333333,0.625,1.583333333,2.916666667,0.416666667,0.083333333,0.166666667,,,,,,,0.083333333,0.083333333,,,,,,,,,,,,,,,,,SR,temple,American Athletic Conference,FBS,76,291,US,CT,Windsor,Milford Academy (N.Y.)
1199,Jake Knott,2013,Linebacker,7,1.2,PHI,6,,,,,,,,,,,,,,,,,6,2,0,0,0,0,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,24,6,16,55,5,0.5,3,2,,34,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,3,0.75,2,6.875,0.625,0.0625,0.375,0.25,,4.25,,,,,0.25,,,,,,,,,,,,,,,,,SR,iowastate,Big 12 Conference,FBS,75,252,US,IA,Waukee,Waukee
1200,Johnny Knox,2009,Wide Receiver,82.7,5.5,CHI,15,,,,,,0,0,0,80,45,527,5,,,,,,,,,,,,140,73,185,,4.29,,35,122,4.15,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abilenechristian,,,,,,,,
1201,Kevin Kolb,2007,Quarterback,0,-0.2,PHI,1,0,0,0,0,0,3,-2,0,,,,,,,,,,,,,,,,36,75,218,,4.85,,32.5,112,4.44,6.94,432,292,,4,30,3809,,,,,111,4,154,1,1,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.85714286,20.85714286,,0.285714286,2.142857143,272.0714286,,,,,7.928571429,0.285714286,11,0.071428571,0.071428571,,,,,,,,,,1.714285714,,,,0.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,houston,American Athletic Conference,FBS,,,,,,
1202,Max Komar,2010,Wide Receiver,11.7,1.5,ARI,8,,,,,,0,0,0,22,12,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,11,1052,8,,28,,,5,,103,,1,,20,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.846153846,0.846153846,80.92307692,0.615384615,,2.153846154,,,0.384615385,,7.923076923,,0.076923077,,1.538461538,,,5.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,idaho,Independent,FBS,71,202,US,WA,Auburn,Auburn Riverside High School
1203,Joseph Kowalewski,2007,Tight End,7.8,0.6,NYJ,13,,,,,,,,,7,5,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,199,,,,,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.25,24.875,,,,,,,,,,,,,,,1.5,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,syracuse,Atlantic Coast Conference,FBS,,,,,,
